Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Valor bruto;Valor por m2;Valor bruto por m2;Tipo agrupado
Departamento;Ventanilla;3;4;2;200;8000.0;2900.0;10900.0;40.0;54.5;Departamento
Departamento;Jesús María;3;2;3;340;2400.0;956.0;3776.0;7.06;11.11;Departamento
Departamento;San Miguel;2;0;0;65;1800.0;360.0;2362.0;27.69;36.34;Departamento
Departamento;Ate;2;1;1;69;2050.0;980.0;3980.0;29.71;57.68;Departamento
Departamento;Jesús María;1;1;0;59;1400.0;478.0;1878.0;23.73;31.83;Departamento
Departamento;Santa Anita;2;0;0;64;950.0;200.0;1150.0;14.84;17.97;Departamento
Departamento;Rímac;3;0;1;100;4500.0;1600.0;6340.0;45.0;63.4;Departamento
Departamento;Comas;3;0;1;190;5000.0;2000.0;7500.0;26.32;39.47;Departamento
Departamento;Ate;2;1;1;70;2300.0;950.0;3350.0;32.86;47.86;Departamento
Departamento;Comas;2;1;1;85;5800.0;2494.0;8294.0;68.24;97.58;Departamento
Departamento;Ate;3;1;1;113;1600.0;522.0;2202.0;14.16;19.49;Departamento
Departamento;Ate;4;3;2;224;4500.0;2500.0;7701.0;20.09;34.38;Departamento
Departamento;Ate;4;3;2;220;7500.0;2800.0;10980.0;34.09;49.91;Departamento
Departamento;El Agustino;2;1;0;67;900.0;470.0;1370.0;13.43;20.45;Departamento
Departamento;San Borja;1;0;1;40;1500.0;546.0;2046.0;37.5;51.15;Departamento
Departamento;San Miguel;4;1;1;98;2700.0;1380.0;4220.0;27.55;43.06;Departamento
Departamento;San Borja;4;1;4;240;8000.0;2500.0;11000.0;33.33;45.83;Departamento
Departamento;San Miguel;3;1;1;105;3200.0;1000.0;4407.0;30.48;41.97;Departamento
Departamento;San Borja;3;1;0;135;4500.0;970.0;7970.0;33.33;59.04;Departamento
Departamento;Comas;3;1;1;155;6000.0;1700.0;8292.0;38.71;53.5;Departamento
Departamento;San Borja;3;1;0;150;4500.0;1700.0;6389.0;30.0;42.59;Departamento
Departamento;Villa El Salvador;4;1;1;220;4500.0;2250.0;7523.0;20.45;34.2;Departamento
Departamento;Jesús María;3;2;1;161;2500.0;900.0;5500.0;15.53;34.16;Departamento
Departamento;Ate;4;2;4;293;7500.0;4100.0;12500.0;25.6;42.66;Departamento
Departamento;Comas;3;1;1;158;6500.0;1700.0;8735.0;41.14;55.28;Departamento
Departamento;Mi Perú;2;0;0;65;1200.0;480.0;1706.0;18.46;26.25;Departamento
Departamento;Ate;3;2;1;150;5500.0;2700.0;8500.0;36.67;56.67;Departamento
Departamento;Callao;2;1;1;60;1400.0;622.0;2093.0;23.33;34.88;Departamento
Departamento;San Bartolo;1;0;0;65;2800.0;590.0;3480.0;43.08;53.54;Departamento
Departamento;Ventanilla;2;0;0;60;1400.0;360.0;1779.0;23.33;29.65;Departamento
Departamento;Jesús María;2;2;1;83;1800.0;849.0;2834.0;21.69;34.14;Departamento
Departamento;Comas;3;2;2;180;9500.0;3000.0;13041.0;52.78;72.45;Departamento
Departamento;Jesús María;2;1;1;90;1500.0;765.0;2385.0;16.67;26.5;Departamento
Departamento;Lince;2;0;0;50;1000.0;520.0;1570.0;20.0;31.4;Departamento
Departamento;Ventanilla;2;1;0;54;1300.0;630.0;1951.0;24.07;36.13;Departamento
Departamento;La Punta;2;1;1;90;1700.0;900.0;2600.0;18.89;28.89;Departamento
Departamento;Comas;3;1;1;145;8000.0;1600.0;10030.0;55.17;69.17;Departamento
Departamento;Ate;2;1;1;80;3000.0;957.0;4151.0;37.5;51.89;Departamento
Departamento;Comas;1;0;0;55;3800.0;900.0;4910.0;69.09;89.27;Departamento
Departamento;Santa Anita;2;1;0;71;1300.0;738.0;2060.0;18.31;29.01;Departamento
Departamento;Jesús María;4;2;1;200;3400.0;750.0;7150.0;17.0;35.75;Departamento
Departamento;Comas;2;0;1;75;5200.0;476.0;5796.0;69.33;77.28;Departamento
Departamento;Jesús María;3;2;2;120;3000.0;420.0;3420.0;25.0;28.5;Departamento
Departamento;Jesús María;2;2;1;95;1500.0;671.0;2373.0;15.79;24.98;Departamento
Departamento;Jesús María;3;3;3;600;6500.0;1600.0;8801.0;10.83;14.67;Departamento
Departamento;Lurigancho;2;1;1;100;3000.0;850.0;4147.0;30.0;41.47;Departamento
Departamento;San Borja;2;2;1;98;3300.0;1000.0;4609.0;33.67;47.03;Departamento
Departamento;Callao;2;1;0;65;800.0;673.0;1573.0;12.31;24.2;Departamento
Departamento;Punta Hermosa;5;2;1;367;6000.0;2010.0;8010.0;16.35;21.83;Departamento
Departamento;Jesús María;3;2;1;75;2300.0;700.0;3095.0;30.67;41.27;Departamento
Departamento;San Borja;4;1;1;300;3500.0;2900.0;10400.0;11.67;34.67;Departamento
Departamento;Jesús María;3;2;1;81;1700.0;9214.0;11114.0;20.99;137.21;Departamento
Departamento;Jesús María;3;1;1;90;2500.0;860.0;3360.0;27.78;37.33;Departamento
Departamento;Ventanilla;2;1;0;64;1500.0;725.0;2287.0;23.44;35.73;Departamento
Departamento;San Bartolo;1;0;0;40;2300.0;870.0;3193.0;57.5;79.82;Departamento
Departamento;Villa El Salvador;2;1;1;80;3300.0;1305.0;4785.0;41.25;59.81;Departamento
Departamento;Pueblo Libre;2;1;1;120;3500.0;1480.0;5370.0;29.17;44.75;Departamento
Departamento;San Borja;3;0;0;90;3000.0;1300.0;4500.0;33.33;50.0;Departamento
Departamento;Santa María del Mar;3;1;1;67;1500.0;686.0;2331.0;22.39;34.79;Departamento
Departamento;Miraflores;1;1;0;60;1000.0;400.0;1400.0;16.67;23.33;Departamento
Departamento;Mi Perú;2;0;0;77;1200.0;340.0;1575.0;15.58;20.45;Departamento
Departamento;Jesús María;2;2;1;85;2500.0;1500.0;4000.0;29.41;47.06;Departamento
Departamento;Santa Rosa;2;1;0;58;660.0;450.0;1110.0;11.38;19.14;Departamento
Departamento;La Perla;2;1;0;61;1900.0;880.0;2916.0;31.15;47.8;Departamento
Departamento;Chorrillos;2;0;1;87;3800.0;1154.0;5188.0;43.68;59.63;Departamento
Departamento;Santa Anita;2;1;0;71;1100.0;580.0;1680.0;15.49;23.66;Departamento
Departamento;Rímac;2;2;1;94;7500.0;1211.0;8711.0;79.79;92.67;Departamento
Departamento;San Martín de Porres;2;1;1;52;1600.0;499.0;2099.0;30.77;40.37;Departamento
Departamento;Ate;4;2;1;155;5000.0;3000.0;8000.0;32.26;51.61;Departamento
Departamento;San Luis;2;0;0;68;900.0;130.0;1044.0;13.24;15.35;Departamento
Departamento;Lince;2;0;0;60;650.0;330.0;980.0;10.83;16.33;Departamento
Departamento;San Borja;2;0;0;90;3000.0;800.0;5580.0;33.33;62.0;Departamento
Departamento;San Borja;2;1;0;80;550.0;781.0;1331.0;6.88;16.64;Departamento
Departamento;Ate;3;1;1;92;2450.0;1200.0;3650.0;26.63;39.67;Departamento
Departamento;San Borja;1;0;1;36;1600.0;722.0;2390.0;44.44;66.39;Departamento
Departamento;Rímac;3;1;1;170;7500.0;700.0;8700.0;44.12;51.18;Departamento
Departamento;Comas;2;0;0;70;3100.0;1085.0;4330.0;44.29;61.86;Departamento
Departamento;Ate;1;1;1;45;2375.0;1365.0;4000.0;52.78;88.89;Departamento
Departamento;Ate;2;2;1;70;2500.0;900.0;3490.0;35.71;49.86;Departamento
Departamento;Chorrillos;1;1;0;45;1800.0;500.0;2350.0;40.0;52.22;Departamento
Departamento;Ate;2;2;1;100;5000.0;2850.0;8437.0;50.0;84.37;Departamento
Departamento;Jesús María;3;2;1;78;2000.0;944.0;3094.0;25.64;39.67;Departamento
Departamento;San Borja;3;2;1;105;4500.0;1400.0;5900.0;42.86;56.19;Departamento
Departamento;Jesús María;3;1;1;81;2600.0;600.0;3345.0;32.1;41.3;Departamento
Departamento;Ate;2;1;0;51;1600.0;480.0;2119.0;31.37;41.55;Departamento
Departamento;Punta Hermosa;3;1;1;130;2700.0;1223.0;4156.0;20.77;31.97;Departamento
Departamento;Callao;2;1;0;86;1500.0;660.0;2245.0;17.44;26.1;Departamento
Departamento;San Bartolo;4;3;1;185;5500.0;1410.0;7402.0;29.73;40.01;Departamento
Departamento;Comas;3;1;1;140;6500.0;2200.0;9099.0;46.43;64.99;Departamento
Departamento;Punta Hermosa;2;2;1;100;8500.0;1600.0;10940.0;85.0;109.4;Departamento
Departamento;Lince;3;1;1;78;1800.0;830.0;2731.0;23.08;35.01;Departamento
Departamento;Comas;2;1;0;81;1200.0;650.0;1850.0;14.81;22.84;Departamento
Departamento;Ate;4;3;2;174;4600.0;1525.0;6749.0;26.44;38.79;Departamento
Departamento;Comas;2;1;1;68;999.0;451.0;1500.0;14.69;22.06;Departamento
Departamento;Ate;2;1;1;93;2400.0;1404.0;3804.0;25.81;40.9;Departamento
Departamento;Callao;2;0;0;46;1200.0;465.0;1679.0;26.09;36.5;Departamento
Departamento;Comas;3;2;1;140;6000.0;1050.0;7763.0;42.86;55.45;Departamento
Departamento;San Borja;2;0;0;100;4000.0;817.0;5047.0;40.0;50.47;Departamento
Departamento;Ventanilla;3;1;0;100;1800.0;155.0;2051.0;18.0;20.51;Departamento
Departamento;San Miguel;2;1;0;64;1700.0;939.0;2662.0;26.56;41.59;Departamento
Departamento;San Miguel;3;0;0;100;2200.0;1040.0;3240.0;22.0;32.4;Departamento
Departamento;Santa Anita;3;0;1;104;2100.0;900.0;3182.0;20.19;30.6;Departamento
Departamento;Ate;2;1;2;90;3000.0;1200.0;4580.0;33.33;50.89;Departamento
Departamento;Chorrillos;2;1;0;79;4315.0;1110.0;5613.0;54.62;71.05;Departamento
Departamento;San Borja;4;0;0;145;3500.0;1000.0;4686.0;24.14;32.32;Departamento
Departamento;Mi Perú;3;1;1;123;1200.0;690.0;1890.0;9.76;15.37;Departamento
Departamento;San Borja;3;0;1;100;2700.0;1200.0;4050.0;27.0;40.5;Departamento
Departamento;Chorrillos;2;1;0;60;2200.0;880.0;3080.0;36.67;51.33;Departamento
Departamento;Jesús María;2;1;1;78;1300.0;888.0;2188.0;16.67;28.05;Departamento
Departamento;Chorrillos;3;1;2;136;1500.0;594.0;2094.0;11.03;15.4;Departamento
Departamento;Rímac;3;2;1;170;9400.0;2700.0;12890.0;55.29;75.82;Departamento
Departamento;San Juan de Lurigancho;4;3;2;190;6000.0;1900.0;8380.0;31.58;44.11;Departamento
Departamento;Jesús María;3;2;1;93;2200.0;1103.0;3462.0;23.66;37.23;Departamento
Departamento;San Miguel;2;1;0;75;1800.0;350.0;2214.0;24.0;29.52;Departamento
Departamento;Santa María del Mar;1;0;0;50;1100.0;360.0;1509.0;22.0;30.18;Departamento
Departamento;Chorrillos;3;1;1;108;3500.0;1113.0;4818.0;32.41;44.61;Departamento
Departamento;Villa El Salvador;2;1;1;69;2700.0;920.0;3695.0;39.13;53.55;Departamento
Departamento;Pueblo Libre;1;1;0;45;2300.0;1565.0;4071.0;51.11;90.47;Departamento
Departamento;Comas;2;0;0;85;3550.0;720.0;4270.0;41.76;50.24;Departamento
Departamento;Mi Perú;2;1;0;54;1600.0;660.0;2260.0;29.63;41.85;Departamento
Departamento;Chorrillos;3;2;1;95;5000.0;1130.0;6391.0;52.63;67.27;Departamento
Departamento;Callao;6;2;4;204;3000.0;1063.0;4063.0;14.71;19.92;Departamento
Departamento;San Borja;3;2;1;156;5000.0;1766.0;7086.0;32.05;45.42;Departamento
Departamento;San Miguel;2;0;0;64;1000.0;470.0;1540.0;15.62;24.06;Departamento
Departamento;Rímac;1;1;1;120;5000.0;3000.0;8550.0;41.67;71.25;Departamento
Departamento;Pueblo Libre;3;1;1;106;3350.0;1618.0;5328.0;31.6;50.26;Departamento
Departamento;San Bartolo;3;1;1;120;4500.0;1100.0;5770.0;37.5;48.08;Departamento
Departamento;Ancón;3;3;3;127;7200.0;1730.0;9275.0;56.69;73.03;Departamento
Departamento;Villa El Salvador;3;1;0;110;3800.0;800.0;4800.0;34.55;43.64;Departamento
Departamento;Chorrillos;3;1;0;149;4200.0;1600.0;5903.0;28.19;39.62;Departamento
Departamento;Ate;2;1;1;95;2971.0;1800.0;4771.0;31.27;50.22;Departamento
Departamento;Rímac;2;1;2;73;6000.0;1450.0;7450.0;82.19;102.05;Departamento
Departamento;Comas;3;2;1;180;7800.0;2200.0;10387.0;43.33;57.71;Departamento
Departamento;Jesús María;2;1;1;70;1750.0;790.0;2679.0;25.0;38.27;Departamento
Departamento;San Borja;1;1;0;40;6600.0;650.0;7250.0;165.0;181.25;Departamento
Departamento;San Borja;3;1;1;118;4000.0;1170.0;5414.0;33.9;45.88;Departamento
Departamento;Jesús María;3;1;1;82;2300.0;806.0;3106.0;28.05;37.88;Departamento
Departamento;Comas;3;1;0;110;7000.0;1100.0;8520.0;63.64;77.45;Departamento
Departamento;Ate;3;2;1;110;2500.0;1457.0;4218.0;22.73;38.35;Departamento
Departamento;San Luis;2;0;0;60;1700.0;200.0;1946.0;28.33;32.43;Departamento
Departamento;Pueblo Libre;4;2;4;240;9000.0;4100.0;14179.0;37.5;59.08;Departamento
Departamento;San Borja;3;0;0;110;2500.0;1400.0;3900.0;22.73;35.45;Departamento
Departamento;San Borja;2;0;0;67;2500.0;535.0;3179.0;37.31;47.45;Departamento
Departamento;Ate;2;1;1;70;2000.0;800.0;2975.0;28.57;42.5;Departamento
Departamento;Lince;2;1;0;50;1200.0;447.0;1782.0;24.0;35.64;Departamento
Departamento;Ate;1;1;0;56;1900.0;994.0;2894.0;33.93;51.68;Departamento
Departamento;San Borja;1;0;1;32;1200.0;564.0;1788.0;37.5;55.88;Departamento
Departamento;Lurigancho;3;2;1;150;5550.0;1900.0;7850.0;37.0;52.33;Departamento
Departamento;Ventanilla;2;1;0;70;1600.0;750.0;2410.0;22.86;34.43;Departamento
Departamento;Chorrillos;1;1;0;50;1600.0;1080.0;2840.0;32.0;56.8;Departamento
Departamento;Ate;4;2;2;146;4900.0;1800.0;6700.0;33.56;45.89;Departamento
Departamento;Rímac;2;1;1;93;4200.0;1128.0;5578.0;45.16;59.98;Departamento
Departamento;Jesús María;2;1;1;80;2300.0;900.0;3200.0;28.75;40.0;Departamento
Departamento;Ate;4;2;2;126;4500.0;1450.0;6206.0;35.71;49.25;Departamento
Departamento;Lurigancho;2;0;0;68;2900.0;330.0;3311.0;42.65;48.69;Departamento
Departamento;Jesús María;2;1;1;65;1600.0;550.0;2150.0;24.62;33.08;Departamento
Departamento;Comas;2;0;0;90;3600.0;1200.0;4940.0;40.0;54.89;Departamento
Departamento;Ate;4;2;4;160;3550.0;1800.0;9512.0;22.19;59.45;Departamento
Departamento;Jesús María;2;2;1;95;2300.0;400.0;2880.0;24.21;30.32;Departamento
Departamento;Jesús María;3;2;1;110;2200.0;695.0;2895.0;20.0;26.32;Departamento
Departamento;San Borja;3;0;0;136;3900.0;882.0;5102.0;28.68;37.51;Departamento
Departamento;San Borja;2;1;1;93;3200.0;800.0;4200.0;34.41;45.16;Departamento
Departamento;Pachacámac;2;0;0;50;1000.0;450.0;1500.0;20.0;30.0;Departamento
Departamento;Ate;3;1;1;124;4000.0;1300.0;5652.0;32.26;45.58;Departamento
Departamento;Ate;2;1;0;70;3500.0;800.0;4300.0;50.0;61.43;Departamento
Departamento;Ate;1;0;1;25;1625.0;735.0;2500.0;65.0;100.0;Departamento
Departamento;Jesús María;2;2;1;70;2500.0;600.0;3100.0;35.71;44.29;Departamento
Departamento;Ate;2;2;1;126;3999.0;1700.0;6099.0;31.74;48.4;Departamento
Departamento;Villa El Salvador;3;1;1;140;4000.0;634.0;4634.0;28.57;33.1;Departamento
Departamento;Rímac;2;1;0;108;4500.0;1031.0;5831.0;41.67;53.99;Departamento
Departamento;San Bartolo;1;0;0;65;3000.0;590.0;3680.0;46.15;56.62;Departamento
Departamento;Jesús María;3;2;1;100;2000.0;1000.0;3200.0;20.0;32.0;Departamento
Departamento;Ate;2;1;1;75;2000.0;998.0;3206.0;26.67;42.75;Departamento
Departamento;San Borja;3;1;1;150;3300.0;1016.0;4667.0;22.0;31.11;Departamento
Departamento;San Borja;3;0;1;130;3000.0;800.0;4165.0;23.08;32.04;Departamento
Departamento;Ate;2;1;1;80;4000.0;1030.0;5180.0;50.0;64.75;Departamento
Departamento;Ate;2;1;1;70;2300.0;980.0;3350.0;32.86;47.86;Departamento
Departamento;Santiago de Surco;2;0;0;72;1100.0;425.0;1538.0;15.28;21.36;Departamento
Departamento;Barranco;3;0;0;65;1200.0;180.0;1396.0;18.46;21.48;Departamento
Departamento;Comas;3;3;3;169;8500.0;2760.0;12145.0;50.3;71.86;Departamento
Departamento;Chorrillos;1;0;0;40;2000.0;400.0;2425.0;50.0;60.62;Departamento
Departamento;San Borja;1;0;0;51;1650.0;730.0;2446.0;32.35;47.96;Departamento
Departamento;Jesús María;2;3;1;83;1800.0;616.0;2602.0;21.69;31.35;Departamento
Departamento;San Isidro;2;2;0;60;1500.0;455.0;1955.0;25.0;32.58;Departamento
Departamento;Chorrillos;3;1;3;108;6000.0;1380.0;7744.0;55.56;71.7;Departamento
Departamento;San Bartolo;1;0;0;50;1900.0;470.0;2370.0;38.0;47.4;Departamento
Departamento;Ate;1;1;0;68;1700.0;1355.0;3354.0;25.0;49.32;Departamento
Departamento;Ate;2;1;1;104;4200.0;2600.0;7340.0;40.38;70.58;Departamento
Departamento;Breña;3;2;1;105;5000.0;1550.0;6965.0;47.62;66.33;Departamento
Departamento;Ate;3;3;3;160;6400.0;1300.0;8000.0;40.0;50.0;Departamento
Departamento;Santa María del Mar;2;1;0;70;1000.0;550.0;1550.0;14.29;22.14;Departamento
Departamento;Ate;3;3;3;180;6600.0;1800.0;8700.0;36.67;48.33;Departamento
Departamento;Ventanilla;2;1;0;69;2200.0;518.0;2819.0;31.88;40.86;Departamento
Departamento;San Borja;2;1;1;81;3500.0;1050.0;4780.0;43.21;59.01;Departamento
Departamento;San Luis;2;1;1;60;1200.0;680.0;1960.0;20.0;32.67;Departamento
Departamento;Ate;4;3;2;245;7000.0;3500.0;11200.0;28.57;45.71;Departamento
Departamento;Jesús María;2;1;1;90;2300.0;700.0;3120.0;25.56;34.67;Departamento
Departamento;Chorrillos;1;0;0;35;1000.0;293.0;1379.0;28.57;39.4;Departamento
Departamento;Chaclacayo;3;0;0;68;1600.0;550.0;2198.0;23.53;32.32;Departamento
Departamento;Pueblo Libre;2;1;1;110;6900.0;1100.0;8000.0;62.73;72.73;Departamento
Departamento;Comas;2;1;0;70;3700.0;850.0;4550.0;52.86;65.0;Departamento
Departamento;Callao;2;0;0;58;900.0;300.0;1200.0;15.52;20.69;Departamento
Departamento;Jesús María;2;2;1;102;1800.0;847.0;2864.0;17.65;28.08;Departamento
Departamento;Lurín;2;0;0;65;3200.0;455.0;3730.0;49.23;57.38;Departamento
Departamento;Ate;4;2;3;218;5500.0;2675.0;15383.0;25.23;70.56;Departamento
Departamento;Magdalena del Mar;2;1;0;99;1600.0;330.0;1930.0;16.16;19.49;Departamento
Departamento;La Punta;1;0;0;50;1300.0;420.0;1720.0;26.0;34.4;Departamento
Departamento;Ate;3;2;1;100;3000.0;925.0;3925.0;30.0;39.25;Departamento
Departamento;San Borja;2;0;0;92;3000.0;724.0;3873.0;32.61;42.1;Departamento
Departamento;Ate;1;1;0;80;2000.0;2000.0;4000.0;25.0;50.0;Departamento
Departamento;San Borja;4;2;0;212;9000.0;1765.0;11337.0;42.45;53.48;Departamento
Departamento;Barranco;2;0;0;50;850.0;238.0;1088.0;17.0;21.76;Departamento
Departamento;San Borja;1;0;0;60;1600.0;540.0;2167.0;26.67;36.12;Departamento
Departamento;Santiago de Surco;2;0;0;75;2700.0;715.0;3415.0;36.0;45.53;Departamento
Departamento;Jesús María;2;1;1;110;2300.0;640.0;2940.0;20.91;26.73;Departamento
Departamento;Comas;3;1;1;170;7000.0;1500.0;8919.0;41.18;52.46;Departamento
Departamento;San Borja;3;0;0;74;2500.0;750.0;3402.0;33.78;45.97;Departamento
Departamento;Lurigancho;2;1;0;120;4000.0;1200.0;5450.0;33.33;45.42;Departamento
Departamento;Mi Perú;2;1;0;73;1390.0;540.0;1945.0;19.04;26.64;Departamento
Departamento;Comas;3;2;1;150;6300.0;2200.0;8887.0;42.0;59.25;Departamento
Departamento;Rímac;3;2;1;150;8000.0;2360.0;10957.0;53.33;73.05;Departamento
Departamento;Punta Hermosa;2;1;1;87;2800.0;1136.0;4110.0;32.18;47.24;Departamento
Departamento;Santa Anita;2;1;0;77;1100.0;331.0;1482.0;14.29;19.25;Departamento
Departamento;San Borja;2;1;0;60;900.0;300.0;1210.0;15.0;20.17;Departamento
Departamento;Lince;3;1;1;70;1600.0;650.0;2262.0;22.86;32.31;Departamento
Departamento;San Borja;1;0;0;51;1500.0;500.0;2050.0;29.41;40.2;Departamento
Departamento;Chorrillos;3;1;0;48;850.0;293.0;1156.0;17.71;24.08;Departamento
Departamento;Jesús María;5;4;4;700;9000.0;3000.0;14500.0;12.86;20.71;Departamento
Departamento;La Perla;3;1;3;144;8500.0;1800.0;10610.0;59.03;73.68;Departamento
Departamento;Ventanilla;2;0;0;80;1100.0;265.0;1365.0;13.75;17.06;Departamento
Departamento;Ventanilla;2;0;0;55;1400.0;570.0;1994.0;25.45;36.25;Departamento
Departamento;Ate;1;1;0;50;1350.0;1400.0;3455.0;27.0;69.1;Departamento
Departamento;Rímac;1;0;1;49;3500.0;536.0;4036.0;71.43;82.37;Departamento
Departamento;San Bartolo;3;1;0;103;4100.0;1080.0;5350.0;39.81;51.94;Departamento
Departamento;Rímac;3;1;2;150;9900.0;1570.0;11870.0;66.0;79.13;Departamento
Departamento;Santiago de Surco;2;1;0;70;3200.0;500.0;3870.0;45.71;55.29;Departamento
Departamento;San Miguel;2;0;0;68;1800.0;400.0;2224.0;26.47;32.71;Departamento
Departamento;Comas;2;1;0;85;4300.0;800.0;5220.0;50.59;61.41;Departamento
Departamento;Rímac;3;1;1;115;6000.0;2100.0;8682.0;52.17;75.5;Departamento
Departamento;San Miguel;1;0;0;40;1100.0;450.0;1574.0;27.5;39.35;Departamento
Departamento;San Borja;3;2;1;140;4200.0;1650.0;6080.0;30.0;43.43;Departamento
Departamento;Pachacámac;2;0;0;56;960.0;240.0;1200.0;17.14;21.43;Departamento
Departamento;Breña;3;2;1;112;4700.0;1544.0;6520.0;41.96;58.21;Departamento
Departamento;Ate;3;3;3;250;6500.0;2500.0;9770.0;26.0;39.08;Departamento
Departamento;Comas;2;1;1;60;5000.0;1090.0;7234.0;83.33;120.57;Departamento
Departamento;San Borja;3;1;1;110;6000.0;850.0;6850.0;54.55;62.27;Departamento
Departamento;San Luis;3;1;1;92;2300.0;719.0;3119.0;25.0;33.9;Departamento
Departamento;Jesús María;4;2;1;200;2950.0;1000.0;4300.0;14.75;21.5;Departamento
Departamento;Punta Hermosa;2;0;0;72;3200.0;400.0;3600.0;44.44;50.0;Departamento
Departamento;Comas;3;1;0;120;4500.0;1528.0;6179.0;37.5;51.49;Departamento
Departamento;San Borja;1;0;0;35;1600.0;430.0;2088.0;45.71;59.66;Departamento
Departamento;Rímac;3;1;1;110;5200.0;1400.0;6780.0;47.27;61.64;Departamento
Departamento;Villa El Salvador;2;1;0;65;1900.0;700.0;2700.0;29.23;41.54;Departamento
Departamento;Ate;1;0;0;57;2500.0;1800.0;4300.0;43.86;75.44;Departamento
Departamento;Puente Piedra;2;0;0;60;1500.0;538.0;2538.0;25.0;42.3;Departamento
Departamento;Ate;2;1;1;85;2400.0;1046.0;3446.0;28.24;40.54;Departamento
Departamento;Pachacámac;1;0;0;36;1500.0;592.0;2180.0;41.67;60.56;Departamento
Departamento;Chorrillos;2;0;1;90;4500.0;900.0;5630.0;50.0;62.56;Departamento
Departamento;Comas;2;0;0;60;3500.0;752.0;5762.0;58.33;96.03;Departamento
Departamento;Ate;3;2;3;136;6400.0;1100.0;7780.0;47.06;57.21;Departamento
Departamento;Callao;2;1;0;70;1000.0;200.0;1220.0;14.29;17.43;Departamento
Departamento;Santiago de Surco;2;0;0;64;2200.0;715.0;3041.0;34.38;47.52;Departamento
Departamento;Ate;2;1;1;84;2250.0;1306.0;3556.0;26.79;42.33;Departamento
Departamento;San Borja;3;1;1;257;8000.0;1848.0;10557.0;31.13;41.08;Departamento
Departamento;El Agustino;2;1;0;80;1100.0;350.0;1450.0;13.75;18.12;Departamento
Departamento;Pucusana;3;0;0;75;2000.0;570.0;2570.0;26.67;34.27;Departamento
Departamento;San Borja;2;0;0;76;2000.0;900.0;3000.0;26.32;39.47;Departamento
Departamento;San Borja;3;1;0;140;3900.0;1250.0;5393.0;27.86;38.52;Departamento
Departamento;San Borja;4;2;1;132;5000.0;1600.0;6797.0;37.88;51.49;Departamento
Departamento;Lince;2;1;1;90;1950.0;650.0;2750.0;21.67;30.56;Departamento
Departamento;Chorrillos;2;1;0;57;750.0;488.0;1252.0;13.16;21.96;Departamento
Departamento;San Luis;1;0;0;50;1100.0;492.0;1612.0;22.0;32.24;Departamento
Departamento;San Borja;2;1;0;75;2800.0;950.0;3880.0;37.33;51.73;Departamento
Departamento;Comas;2;1;1;85;4200.0;1160.0;5511.0;49.41;64.84;Departamento
Departamento;Jesús María;2;1;0;63;1600.0;450.0;2135.0;25.4;33.89;Departamento
Departamento;Mi Perú;2;0;0;63;1400.0;180.0;1605.0;22.22;25.48;Departamento
Departamento;Comas;3;2;1;150;7000.0;2200.0;9587.0;46.67;63.91;Departamento
Departamento;San Borja;2;1;1;85;5300.0;1000.0;6450.0;62.35;75.88;Departamento
Departamento;Lurigancho;1;1;0;72;3000.0;938.0;3938.0;41.67;54.69;Departamento
Departamento;Chorrillos;3;2;1;188;4500.0;1860.0;6760.0;23.94;35.96;Departamento
Departamento;Ate;2;1;1;70;1700.0;1100.0;2800.0;24.29;40.0;Departamento
Departamento;San Borja;3;2;1;150;4500.0;1230.0;5730.0;30.0;38.2;Departamento
Departamento;Comas;3;2;1;150;6300.0;2200.0;8995.0;42.0;59.97;Departamento
Departamento;San Miguel;2;1;1;89;2200.0;820.0;3020.0;24.72;33.93;Departamento
